	BH2_FDSW220017122-1r	BH4_FDSW220017124-1r	BH6_FDSW220017126-1r	BH8_FDSW220017128-1r	BH10_FDSW220017130-1r	BH12_FDSW220017132-1r	BH14_FDSW220017134-1r	BH15_FDSW220017135-1r	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY3_FDME210438601-1r	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	LYG15_FDME210455396-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY1_FDME210455397-2a	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	ST1_FDME220007465-1r	ST3_L1	ST7_FDME220007471-1r	ST9_L1	ST10_L1	ST12_L1	ST13_L1	ST15_L1	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM2_FDME220007436-1r	XM4_FDME220007438-1r	XM6_FDME220007440-1r	XM8_FDME220007442-1r	XM10_FDME220007444-1r	XM12_FDME220007446-1r	XM14_FDME220007448-1r	XM15_FDME220007449-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
ZJ_NB_contig_4236050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.09746721	12.6494862	29.92778547	39.40204453	35.70425716	45.17931132	38.85173307	47.77251818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.01533677	43.53336679	50.16905294	17.57879531	51.42177457	68.09924394	58.50339092	33.63309794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_4253922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.253799748	1.882690866	2.679946641	2.576346758	2.247104637	7.04063401	3.724675971	7.699661584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.966009099	1.765040494	2.571032282	4.726006511	3.317487672	3.341066999	1.700542871	1.465492836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_428866||full	0	0	0	0	0	0	0	0	13.65584639	17.67161852	15.56761582	10.60608217	11.85150507	9.461372317	7.524767238	8.678212867	0	0	0	0	0	0	0	0	24.6409761	34.0075926	33.98389893	31.89154733	33.98990109	50.58279275	5.704133679	0.28507301	14.24778413	10.43780663	17.99707175	17.30083458	24.94855301	16.32273368	19.68597247	15.26554319	0	0	0	0	0	0	0	0	11.52949643	20.81073936	5.839931406	19.96975529	7.144551142	2.711519214	14.59676042	13.42302701	59.25463122	66.555807	80.11357126	59.04723865	48.54978418	54.52761251	59.75972765	20.54429699	37.75920294	52.12953296	56.41091922	46.95683988	43.83766345	58.35297999	39.08535454	55.61726045	0	0	0	0	0	0	0	0	0.322310851	2.984621546	0.481474954	3.475840271	1.205786799	1.797028989	1.467572895	1.879044019	20.56566879	23.08092623	15.19022969	15.57970847	18.05048531	22.70513647	18.25835156	11.30364339
ZJ_NB_contig_4313042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.89883273	7.851644179	23.39635941	22.36526679	17.75207971	16.58064006	14.41722268	10.6639696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95613132	4.646790594	2.351846029	1.201103779	3.578007937	6.808517897	6.648723054	3.921906017	0	0	0	0	0	0	0	0	2.867843121	1.206608898	1.510413035	2.869766114	2.863121135	2.834655774	2.168336361	1.628772053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_4543989||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06383028	0	0	0	0	0	0	0	0	0	0	2.782249949	1.551822277	7.119412164	7.287779915	4.4242297	15.52908589	22.36565621	8.547600114	0	0	0	0	0	0	0	0	0.070765065	0	0	0	0	0	0	0	4.828918331	3.183650342	3.631077964	1.107524858	4.852858907	5.394813277	3.999184947	6.050520247	0.20358387	0	0.070819988	0	0	0	0	0.460227503	0	0.571500774	0	0.099193686	0.531736948	0	0.026048083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_4748618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119100248	1.498493969	0	0	0	0	4.24822764	3.31622167	8.995298719	8.855169786	4.003621769	10.20480533	7.891823829	8.879966155	0	0	0	0	0	0	0	0	0.814718343	0	0	0	0	0	0	0	8.685371089	6.609753394	6.691607072	3.189944614	4.28613172	5.266073712	4.853916591	6.122729597	0	0	0	0	0	0.807523972	0	0	3.283652006	3.422264588	2.527850144	2.569349882	3.79469809	7.156996744	4.519388123	5.41474579	0	0	0	0	0	0	0	0	2.57967895	4.937748267	2.829411637	0.464647114	19.61825805	16.14688404	14.77897858	21.52006824
ZJ_NB_contig_4824470||full	0	0	0	0.529667124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.56303447	5.76200132	14.7053318	12.32482831	13.96315627	17.11004069	16.71426869	15.66949067	0	0	0	0	0	0	0	0	0	0	0	0	0.327901967	0	0	0	1.913528299	2.566620193	0.846458911	5.621026858	3.252372146	1.898913477	1.021838657	1.508182996	0	0	0	0	0	0	0	0	0.287702753	0.40044462	0.780116592	0.482432192	0.8902907	0.623653487	1.462084689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942141613	0	0.440791561
ZJ_NB_contig_4949830||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.228245549	0.769123871	1.28641681	6.736355511	7.94494694	3.844418382	3.507515667	4.057616481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.939600444	3.136975935	1.922672098	2.500960516	2.366749846	5.932439308	2.787078669	4.945755987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5253001||full	0.281320007	0	0.211647924	0	0.738744689	0	0.524912044	0.139894561	0	0	0.069295191	0	0	0	0	0.323524046	0	0	0	0	0	0	0	0	1.550641795	1.757751645	2.645386697	1.772818883	2.034265709	1.236456682	0.32208308	0	16.14548096	3.825291359	14.07428549	16.41454292	18.24542056	13.82232027	18.91310002	12.94366181	0	0	0	0	0	0	0	0	8.005473777	1.599192483	1.951444351	0.844009925	1.23083318	0.433001187	0.59433275	2.16371773	15.38326317	11.18049296	5.747758123	4.34169836	12.15000162	8.764642852	9.495654115	8.547659451	2.906176666	1.138212933	1.686912034	1.749754808	1.688639608	4.507442311	2.022533744	4.263483159	2.841685673	2.188754538	0	0.090209316	0.342531755	1.532267934	1.106471532	0.430727404	21.17605275	27.45555491	23.64838244	24.55984649	32.04420007	30.83388773	21.89548065	31.2108508	0	1.304772798	0.387285893	0	1.583358583	0.493474459	0.189160679	1.190850789
ZJ_NB_contig_5288940||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396436248	0	0	0	0	0	0	0	0	0	0	0	4.54259605	7.167284851	11.13409307	2.823491446	8.939558981	4.748842127	3.647199714	3.489444561	0	0	0	0	0	0	0	0	0.785461249	1.9532115	0.438929701	0.224474724	3.170483134	13.27218649	16.86068198	8.497599876	1.853042942	0.784234267	2.611574865	4.303712677	2.228240877	0.694523504	1.261470119	3.684691667	0	0	0	0	0.081063738	0.122538029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5382082||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21815352	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943571986	1.677059153	0	0	0	6.415826841	5.743596562	9.902931943	8.999286162	6.652781909	14.13543653	13.24366734	3.223059862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222495784	0	0	0.012598576	0.720242527	0	0	0.450886074	0.534733715	0	1.385989883	1.529558429	0	0	0	0	12.80724959	9.323294511	19.98411921	16.45689493	20.03953292	15.78474613	19.98205638	18.38025755	0	0	0	0	0	0	0	0	1.435111706	1.149314461	0	0	0	0.300366439	0.233304763	0.275325979
ZJ_NB_contig_5548846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.02453516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5620596||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812545548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.523690706	1.800448201	5.812325558	6.560253923	7.693035729	6.419018123	9.820819617	4.928617733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.626452167	1.574450979	2.490400807	0.667328962	3.954531565	2.77939447	2.378798179	0.46989256	0	0	0.223008881	0	0.014592698	0.066641545	0	0	0	0.476462118	0.330221715	0.057353726	0.288626493	0.271511157	0.501562172	0	10.91008994	11.14619055	11.40016607	11.81739998	12.12448278	11.62251302	10.66402673	9.298215908	0	0	0	0	0	0	0	0
ZJ_NB_contig_5791742||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274070407	0	0	0	0	0	0	0	0	0	0	0	17.96436532	8.392009922	22.23757108	18.40120274	25.23253358	33.95837283	37.4873718	36.61723981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.87923853	31.20418674	44.84674901	63.77210816	34.59149648	35.47650317	32.06273024	41.45075461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5793877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.5199425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5924572||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.798731931	4.425846121	13.28959888	9.434667693	8.004348995	15.4771818	9.762748186	10.01280179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.850411125	3.073286864	3.491488594	4.09596579	3.333078732	2.178866997	3.49972339	13.78926028	0	0	0	0	0	0	0	0	1.32532675	2.774661936	4.860106109	0.499345829	4.91929068	4.965626586	5.400759626	3.083774928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5930771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.12481174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_5954504||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.074964489	2.837478758	9.63415605	8.514152585	7.717311679	4.277166086	6.194940625	4.067169851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.370557292	7.49655828	6.968988619	18.05629842	3.8982471	5.814211638	3.358859451	14.46021447	0	0	0	0	0	0	0	0	1.571140952	7.715393032	6.544704585	2.039062496	4.852882147	9.949588118	5.276345588	5.10713545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_6032787||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90663469	2.883494523	1.280662882	0	0	0	6.357154934	4.578098087	5.969575626	5.440368867	8.953829423	8.093249817	6.545909663	6.835465113	0	0	0	0	0	0	0	0	3.582372758	9.085960932	1.333503756	4.714060636	0.425272756	1.021855856	3.65072621	3.778359155	13.15525886	14.15462018	12.66816902	8.805268858	16.06715699	14.452309	17.01513566	3.471050272	3.19724721	5.777565811	5.909923951	6.620739465	3.588864354	8.216512176	2.358121716	4.763742673	5.663568829	2.896434461	2.155865439	1.675367181	2.488076485	2.57496651	1.80843774	1.033574857	0	0	0	0.432203663	0	0	0	0	19.21815834	15.9295226	3.556301516	8.47942109	36.83251863	24.13868928	23.33730229	27.347121
ZJ_NB_contig_6093862||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.178354277	3.851577079	5.699451414	4.425228424	3.429277134	7.92792811	7.557107356	9.927310768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130728193	0.533207264	0.625290987	0.328876929	0.637609766	0.628483761	1.140210322	0.561476851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_6212426||full	0.737605531	0	0.370817884	0.651773316	0	0	0.553929354	1.480966333	3.860419385	6.972873342	6.02348789	2.617898641	2.503830936	4.541775013	4.899196976	1.831969868	0.565309396	3.667523703	0.003581823	0.071585182	1.407465349	0.160956396	0	0	9.183843696	20.49586062	9.766954445	15.99488711	5.071575921	17.01867181	9.770396933	0	54.29241463	21.88800048	64.07390034	59.34089537	58.59917381	62.08422159	49.98023794	46.02835667	0	0	0	0	0	0	0	0	8.799929183	9.053819687	4.041979016	8.353362822	4.084846611	2.434569248	5.694657845	8.129249398	43.15245119	41.82244595	48.32826753	40.2695346	48.35230692	52.28299425	52.94961728	28.8109683	12.83301457	18.49889209	15.74497538	17.22773755	16.62968979	23.04819595	11.36544695	16.58436336	32.42183332	26.5922111	28.30549389	32.65477051	28.53919324	21.77411903	23.90103461	29.8650589	0.306059222	2.056824346	0	1.492887809	0.730687716	1.174669023	1.400080287	1.654172421	16.43185404	12.63871291	23.92697683	15.18131792	18.50392258	13.80437214	17.62573103	22.10870809
ZJ_NB_contig_6253835||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.675388864	2.727491811	7.833629599	5.736805387	6.844091632	5.990629549	2.606358517	2.288058267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108092997	2.818823686	0	0	0.149312008	5.50067896	0	0	0	0	0	0	0	0	1.14805024	3.07895138	4.421607031	6.670981043	10.53044905	8.110891456	3.591809128	4.215189527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_6293434||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.153350593	5.969593833	9.958562834	13.35280552	6.281029668	13.8379389	11.85950042	11.87544116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.953213707	7.986507359	12.54381928	9.085487446	10.88490855	7.350477316	10.42747149	9.819283278	0	0	0	0	0	0	0	0	6.233680091	6.437647246	10.00098163	4.645273259	9.939631835	10.25661723	5.536089587	6.522827247	0	0	0	0	0	0	0	0	0	0	0	0	0.762937448	0.327582027	0.090906751	0
ZJ_NB_contig_6334646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.99379609	7.693343946	15.63926557	18.10390476	16.06507143	4.941052713	8.677012227	6.865838775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.56211938	6.770368774	5.146207529	10.9181798	12.64040608	12.81968954	5.238222614	5.447149688	0	0	0	0	0	0	0	0	0.137438696	0.009990105	0	0.365675488	0.091937299	0.486199144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_6513980||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244741725	0	0	0	0	0	0	0	10.49010572	3.921109538	8.899916441	11.81579245	9.454587583	14.1907484	16.40176503	16.56420299	0	0	0	0	0	0.128112637	0	0	0	0	0	0	0	0	0	0	6.725554899	9.192645294	6.309488035	7.749708634	4.105820789	15.32373529	6.025047968	8.682116677	0.518224453	0.029897143	0	0	0	2.858752193	0	0.892499527	0.116928571	0.055742135	0.024629143	0	0	0.328125456	0.397026329	0.052363535	0	0	0	0	0	0	0	0	2.138978472	1.922198887	0.60063352	1.481681298	0	0	0	0
ZJ_NB_contig_6621136	0	0	0	0	0	0.033240125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.226937953	3.811317802	8.154271643	13.27144601	12.2056095	12.18741509	10.53562287	14.043962	0	0	0	0	0	0	0	0	0	0.204185409	0	0	2.149414836	3.38884509	2.140639706	0.776222637	11.71779179	9.514441832	14.46782131	16.2075356	10.66668695	12.27064239	13.13170935	8.224776429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.505973625	4.154348204	3.73568063	2.134918899	3.250538296	3.475010575	1.630181824	5.342952597	0	0	0	0	0	0	0	0
ZJ_NB_contig_6627200||0_partial_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36638931	0	0	0	0	0	0	0	0	0	0	0	29.9054007	11.55192612	32.518275	34.70421978	31.36876429	40.88604778	41.5079762	38.87574526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.02874669	29.48055155	25.75271471	17.44360804	32.61504004	27.60583661	35.42711541	10.34584686	0	0	0	0	0	0	0	0	30.63985701	24.59896423	23.8139916	27.07034654	22.9260732	37.34343446	35.07592319	29.44829886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_6677634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.8092056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7043785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.48164977	7.765351227	22.54081745	9.956506855	7.510825719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.535527162	0	0	0.914658249	0.141711318	0.493149896	0	0	1.557474709	0.056062155	0	0.676442367	1.989808255	0.706141659	0	0	1.539210004	1.568860235	1.576021268	0.740338357	2.024293242	2.082755176	3.450088879	1.78754981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7062051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.450051733	1.220171995	0	0	0	0	0	0	21.45960542	7.452362031	16.17218514	21.06362469	16.58160969	24.82895449	31.73730248	24.57657559	0	0	0	0	0	0	0	0	5.223243079	0	1.148872046	0	2.69820695	0	0	0	53.66340555	37.99954382	36.58921883	29.36763627	24.25238895	70.96912339	21.09626927	37.35930267	6.173759282	3.334086446	0.808122531	0.976154552	2.051509306	1.924914344	1.643647264	3.738402361	5.240361654	3.13172799	4.324263447	2.884559096	5.980069058	0.255102074	3.919219561	0.691328959	0	0	0	0	0	0	0	0	0	1.517251375	2.613680602	0.088382087	0	0.330653604	0	0
ZJ_NB_contig_7232559||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.676340582	1.552157534	4.459903043	7.658872763	2.51961321	5.588682777	12.42333032	5.312269964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.449671189	2.191449391	0.3897743	0.941577974	2.512247015	0.449333583	0.90037887	0.637379787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7233554||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96779846	1.66548531	10.99894672	9.693775121	5.666487551	8.871918524	12.17904454	6.000866063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.92849658	19.94149833	18.62559887	29.04160042	17.46620538	23.52692212	18.38686409	10.54641083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7642278||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.54387892	2.951089772	7.132320838	7.544643158	22.35430215	0.797191786	6.178562374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0444252	30.3218863	33.25901301	17.3243116	21.39169691	12.73178182	20.5158295	13.75120913	0	0	0	0	0	0	0	0	0.211239353	0	0	0	0	0.097914459	0	0
ZJ_NB_contig_7642304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.74771102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7776553||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.537603666	3.745649718	13.67290034	17.22541792	6.782862954	17.58204806	24.9057386	15.86248852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404136043	0.173396215	0.936625188	0.059377857	0.56309663	0.587145879	0	2.961524699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7778602||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637001155	0	0.682836248	0.247226648	1.677715018	0	3.961236708	0	2.160454962	0.175501365	1.822211021	5.26376981	2.346622414	4.125899597	1.419753601	6.597423123	0	0	0	0	0	0	0	0	2.089296129	0	0	0	0	0	0	0	4.211309075	4.259531793	4.423135344	8.947277436	4.082330841	3.83914356	3.211450285	4.357782325	0	0	0	0.573291125	0.291764709	1.783822511	0	0	1.331893358	3.218445386	0.140520649	2.860327406	3.237267878	3.468609357	1.802580199	2.299677951	0	0	0	0	0	0	0	0	0.042781361	0	0	0	2.537252092	1.369923585	0	0.981913533
ZJ_NB_contig_7850849||0_partial_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465650367	0	0	0.105871282	0	0	0	0	0	0	0	0	0	0	0	23.19274299	6.927532096	20.0250184	23.6048272	15.16651557	16.02965009	12.91958157	10.78667849	0	0	0	0	0	0	0	0	0	0	0	0.016481778	1.288520961	1.750291426	1.224677661	3.589500209	10.33602793	10.50301741	12.06842281	13.83460918	8.737635515	11.65165617	9.922843028	23.43178599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_7869339	0	0.276553773	0	0	0	0.095382978	0	0.894490685	3.077934866	2.870293841	2.10279498	1.125990536	0.72481025	1.142036733	1.962827529	0.141717377	0	0	0	0	0.001615827	0	0	0	2.66264094	3.518506755	1.078075007	3.031642246	2.042332639	1.596326722	0	0	17.55045242	5.906464127	16.57053161	19.39767213	18.28096337	19.52596004	13.50276787	16.00323796	0	0	0	0	0	0	0	0	1.432090263	3.965070283	2.100620892	1.789073374	0.525135027	0.89509491	0.598871193	0.933974011	9.85281246	9.729695623	9.964026912	13.71029233	12.38741705	13.03689691	11.6346909	6.00381734	1.626177808	2.186378182	3.138959532	3.236501985	3.231859943	2.521740639	0	2.030917433	2.901147496	0.73997362	0.608353307	1.41632883	0.997180128	2.245019407	2.58484324	1.015016338	1.762387142	3.185125035	2.217821311	2.487320534	3.923142188	2.012243854	3.766708355	1.849665706	5.60998016	4.021992544	5.060414766	2.605309469	6.855681545	8.372925622	6.044128015	5.113422788
ZJ_NB_contig_8532186||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.174369774	3.515102035	7.090779979	10.31937177	10.47571859	12.19040416	8.007294683	13.18741321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000653165	4.849579618	5.692824804	4.161142629	3.202800639	10.67170422	4.208548704	5.343645119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJ_NB_contig_8721083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.9989387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
